 %[acid] (cm^-3)         [DMA] (ppt)               T (K)            CS (1/s)       J (cm^-3s^-1)
     3.16228E+05         3.16228E+08         3.00000E+02         1.00000E-02         4.52336E-03
     3.16228E+05         1.00000E+09         3.00000E+02         1.00000E-02         7.82828E-03
     1.00000E+06         1.00000E+04         3.00000E+02         1.00000E-02         2.32605E-17
     1.00000E+06         3.16228E+04         3.00000E+02         1.00000E-02         2.37472E-15
     1.00000E+06         1.00000E+05         3.00000E+02         1.00000E-02         2.52664E-13
     1.00000E+06         3.16228E+05         3.00000E+02         1.00000E-02         2.98769E-11
     1.00000E+06         1.00000E+06         3.00000E+02         1.00000E-02         4.26896E-09
     1.00000E+06         3.16228E+06         3.00000E+02         1.00000E-02         6.97502E-07
     1.00000E+06         1.00000E+07         3.00000E+02         1.00000E-02         9.12454E-05
     1.00000E+06         3.16228E+07         3.00000E+02         1.00000E-02         5.56303E-03
     1.00000E+06         1.00000E+08         3.00000E+02         1.00000E-02         9.78083E-02
     1.00000E+06         3.16228E+08         3.00000E+02         1.00000E-02         4.29402E-01
     1.00000E+06         1.00000E+09         3.00000E+02         1.00000E-02         7.36401E-01
     3.16228E+06         1.00000E+04         3.00000E+02         1.00000E-02         7.20396E-15
     3.16228E+06         3.16228E+04         3.00000E+02         1.00000E-02         7.23738E-13
     3.16228E+06         1.00000E+05         3.00000E+02         1.00000E-02         7.34146E-11
     3.16228E+06         3.16228E+05         3.00000E+02         1.00000E-02         7.65480E-09
     3.16228E+06         1.00000E+06         3.00000E+02         1.00000E-02         8.50235E-07
     3.16228E+06         3.16228E+06         3.00000E+02         1.00000E-02         1.01106E-04
     3.16228E+06         1.00000E+07         3.00000E+02         1.00000E-02         1.03826E-02
     3.16228E+06         3.16228E+07         3.00000E+02         1.00000E-02         5.49163E-01
     3.16228E+06         1.00000E+08         3.00000E+02         1.00000E-02         8.80242E+00
     3.16228E+06         3.16228E+08         3.00000E+02         1.00000E-02         3.64007E+01
     3.16228E+06         1.00000E+09         3.00000E+02         1.00000E-02         6.06569E+01
     1.00000E+07         1.00000E+04         3.00000E+02         1.00000E-02         2.16862E-12
     1.00000E+07         3.16228E+04         3.00000E+02         1.00000E-02         2.16690E-10
     1.00000E+07         1.00000E+05         3.00000E+02         1.00000E-02         2.16142E-08
     1.00000E+07         3.16228E+05         3.00000E+02         1.00000E-02         2.14383E-06
     1.00000E+07         1.00000E+06         3.00000E+02         1.00000E-02         2.08610E-04
     1.00000E+07         3.16228E+06         3.00000E+02         1.00000E-02         1.89462E-02
     1.00000E+07         1.00000E+07         3.00000E+02         1.00000E-02         1.35433E+00
     1.00000E+07         3.16228E+07         3.00000E+02         1.00000E-02         5.13254E+01
     1.00000E+07         1.00000E+08         3.00000E+02         1.00000E-02         6.28825E+02
     1.00000E+07         3.16228E+08         3.00000E+02         1.00000E-02         2.18299E+03
     1.00000E+07         1.00000E+09         3.00000E+02         1.00000E-02         3.37664E+03
     3.16228E+07         1.00000E+04         3.00000E+02         1.00000E-02         5.76535E-10
     3.16228E+07         3.16228E+04         3.00000E+02         1.00000E-02         5.74667E-08
     3.16228E+07         1.00000E+05         3.00000E+02         1.00000E-02         5.68811E-06
     3.16228E+07         3.16228E+05         3.00000E+02         1.00000E-02         5.50822E-04
     3.16228E+07         1.00000E+06         3.00000E+02         1.00000E-02         4.98786E-02
     3.16228E+07         3.16228E+06         3.00000E+02         1.00000E-02         3.72333E+00
     3.16228E+07         1.00000E+07         3.00000E+02         1.00000E-02         1.73018E+02
     3.16228E+07         3.16228E+07         3.00000E+02         1.00000E-02         3.41231E+03
     3.16228E+07         1.00000E+08         3.00000E+02         1.00000E-02         2.34128E+04
     3.16228E+07         3.16228E+08         3.00000E+02         1.00000E-02         6.23148E+04
     3.16228E+07         1.00000E+09         3.00000E+02         1.00000E-02         8.94796E+04
     1.00000E+08         1.00000E+04         3.00000E+02         1.00000E-02         1.03106E-07
     1.00000E+08         3.16228E+04         3.00000E+02         1.00000E-02         1.02486E-05
     1.00000E+08         1.00000E+05         3.00000E+02         1.00000E-02         1.00549E-03
     1.00000E+08         3.16228E+05         3.00000E+02         1.00000E-02         9.46578E-02
     1.00000E+08         1.00000E+06         3.00000E+02         1.00000E-02         7.81946E+00
     1.00000E+08         3.16228E+06         3.00000E+02         1.00000E-02         4.33263E+02
     1.00000E+08         1.00000E+07         3.00000E+02         1.00000E-02         9.70808E+03
     1.00000E+08         3.16228E+07         3.00000E+02         1.00000E-02         7.94108E+04
     1.00000E+08         1.00000E+08         3.00000E+02         1.00000E-02         3.34506E+05
     1.00000E+08         3.16228E+08         3.00000E+02         1.00000E-02         8.26321E+05
     1.00000E+08         1.00000E+09         3.00000E+02         1.00000E-02         1.24849E+06
     3.16228E+08         1.00000E+04         3.00000E+02         1.00000E-02         7.31876E-06
     3.16228E+08         3.16228E+04         3.00000E+02         1.00000E-02         7.24902E-04
     3.16228E+08         1.00000E+05         3.00000E+02         1.00000E-02         7.02915E-02
     3.16228E+08         3.16228E+05         3.00000E+02         1.00000E-02         6.34326E+00
     3.16228E+08         1.00000E+06         3.00000E+02         1.00000E-02         4.38906E+02
     3.16228E+08         3.16228E+06         3.00000E+02         1.00000E-02         1.32784E+04
     3.16228E+08         1.00000E+07         3.00000E+02         1.00000E-02         1.30550E+05
     3.16228E+08         3.16228E+07         3.00000E+02         1.00000E-02         6.61184E+05
     3.16228E+08         1.00000E+08         3.00000E+02         1.00000E-02         2.38294E+06
     3.16228E+08         3.16228E+08         3.00000E+02         1.00000E-02         6.42859E+06
     3.16228E+08         1.00000E+09         3.00000E+02         1.00000E-02         1.19066E+07
     1.00000E+09         1.00000E+04         3.00000E+02         1.00000E-02         1.46944E-04
     1.00000E+09         3.16228E+04         3.00000E+02         1.00000E-02         1.45070E-02
     1.00000E+09         1.00000E+05         3.00000E+02         1.00000E-02         1.39135E+00
     1.00000E+09         3.16228E+05         3.00000E+02         1.00000E-02         1.20123E+02
     1.00000E+09         1.00000E+06         3.00000E+02         1.00000E-02         6.62118E+03
     1.00000E+09         3.16228E+06         3.00000E+02         1.00000E-02         1.14535E+05
     1.00000E+09         1.00000E+07         3.00000E+02         1.00000E-02         7.49947E+05
     1.00000E+09         3.16228E+07         3.00000E+02         1.00000E-02         3.21282E+06
     1.00000E+09         1.00000E+08         3.00000E+02         1.00000E-02         1.13042E+07
     1.00000E+09         3.16228E+08         3.00000E+02         1.00000E-02         3.39429E+07
     1.00000E+09         1.00000E+09         3.00000E+02         1.00000E-02         8.06767E+07
     3.16228E+09         1.00000E+04         3.00000E+02         1.00000E-02         4.22413E-03
     3.16228E+09         3.16228E+04         3.00000E+02         1.00000E-02         4.07684E-01
     3.16228E+09         1.00000E+05         3.00000E+02         1.00000E-02         3.65099E+01
     3.16228E+09         3.16228E+05         3.00000E+02         1.00000E-02         2.52642E+03
     3.16228E+09         1.00000E+06         3.00000E+02         1.00000E-02         7.17685E+04
     3.16228E+09         3.16228E+06         3.00000E+02         1.00000E-02         6.20351E+05
     3.16228E+09         1.00000E+07         3.00000E+02         1.00000E-02         3.01056E+06
     3.16228E+09         3.16228E+07         3.00000E+02         1.00000E-02         1.17425E+07
     3.16228E+09         1.00000E+08         3.00000E+02         1.00000E-02         4.14993E+07
     3.16228E+09         3.16228E+08         3.00000E+02         1.00000E-02         1.35859E+08
     3.16228E+09         1.00000E+09         3.00000E+02         1.00000E-02         3.92999E+08
     1.00000E+04         1.00000E+04         3.00000E+02         1.00000E-01         1.71232E-31
     1.00000E+04         3.16228E+04         3.00000E+02         1.00000E-01         3.79558E-29
     1.00000E+04         1.00000E+05         3.00000E+02         1.00000E-01         1.03671E-26
     1.00000E+04         3.16228E+05         3.00000E+02         1.00000E-01         3.09846E-24
     1.00000E+04         1.00000E+06         3.00000E+02         1.00000E-01         9.45766E-22
     1.00000E+04         3.16228E+06         3.00000E+02         1.00000E-01         2.80391E-19
     1.00000E+04         1.00000E+07         3.00000E+02         1.00000E-01         7.37134E-17
     1.00000E+04         3.16228E+07         3.00000E+02         1.00000E-01         1.35760E-14
     1.00000E+04         1.00000E+08         3.00000E+02         1.00000E-01         1.04122E-12
     1.00000E+04         3.16228E+08         3.00000E+02         1.00000E-01         1.72644E-11
     1.00000E+04         1.00000E+09         3.00000E+02         1.00000E-01         5.99139E-11
     3.16228E+04         1.00000E+04         3.00000E+02         1.00000E-01         3.32863E-29
     3.16228E+04         3.16228E+04         3.00000E+02         1.00000E-01         5.41051E-27
     3.16228E+04         1.00000E+05         3.00000E+02         1.00000E-01         1.19776E-24
     3.16228E+04         3.16228E+05         3.00000E+02         1.00000E-01         3.25814E-22
     3.16228E+04         1.00000E+06         3.00000E+02         1.00000E-01         9.61304E-20
     3.16228E+04         3.16228E+06         3.00000E+02         1.00000E-01         2.81816E-17
     3.16228E+04         1.00000E+07         3.00000E+02         1.00000E-01         7.38215E-15
     3.16228E+04         3.16228E+07         3.00000E+02         1.00000E-01         1.35803E-12
     3.16228E+04         1.00000E+08         3.00000E+02         1.00000E-01         1.04116E-10
     3.16228E+04         3.16228E+08         3.00000E+02         1.00000E-01         1.72614E-09
     3.16228E+04         1.00000E+09         3.00000E+02         1.00000E-01         5.99020E-09
     1.00000E+05         1.00000E+04         3.00000E+02         1.00000E-01         8.43587E-27
     1.00000E+05         3.16228E+04         3.00000E+02         1.00000E-01         1.05134E-24
     1.00000E+05         1.00000E+05         3.00000E+02         1.00000E-01         1.70666E-22
     1.00000E+05         3.16228E+05         3.00000E+02         1.00000E-01         3.76268E-20
     1.00000E+05         1.00000E+06         3.00000E+02         1.00000E-01         1.01040E-17
     1.00000E+05         3.16228E+06         3.00000E+02         1.00000E-01         2.86320E-15
     1.00000E+05         1.00000E+07         3.00000E+02         1.00000E-01         7.41634E-13
     1.00000E+05         3.16228E+07         3.00000E+02         1.00000E-01         1.35938E-10
     1.00000E+05         1.00000E+08         3.00000E+02         1.00000E-01         1.04096E-08
     1.00000E+05         3.16228E+08         3.00000E+02         1.00000E-01         1.72519E-07
     1.00000E+05         1.00000E+09         3.00000E+02         1.00000E-01         5.98642E-07
     3.16228E+05         1.00000E+04         3.00000E+02         1.00000E-01         2.45464E-24
